,year,date_conducted,date_published,pollster,geography,mode,sample_size,population_surveyed,sponsor,cc_poll_share,dgm_poll_share,pdal_poll_share,ssp_poll_share,undecided_poll_share
3931,1999,1999-05-18,1999-05-20,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,RV,,0.298,0.09,0.542,0.0,0.07
3932,1999,1999-05-18,1999-05-20,Cobolite Coalition Calling,Circuit Confederation,IVR,2000,RV,CC,0.262,0.202,0.422,0.0,0.114
3933,1999,1999-05-19,1999-05-20,Proudly Paid For Polling,Infinitron Peninsula,Online,1000,LV,CC,0.398,0.275,0.219,0.0,0.108
3934,1999,1999-05-19,1999-05-20,Metaflux University,Infoglen,IVR,1500,RV,,0.319,0.295,0.266,0.0,0.119
3935,1999,1999-05-19,1999-05-20,Dataland Daily,National,Online,200,Adults,,0.16,0.31,0.34,0.075,0.115
3936,1999,1999-05-18,1999-05-20,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,PDAL,0.147,0.22,0.308,0.224,0.101
3937,1999,1999-05-19,1999-05-20,Cobolite Coalition Calling,Voltagea,IVR,2000,RV,,0.09,0.247,0.561,0.0,0.101
3938,1999,1999-05-19,1999-05-21,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.355,0.091,0.435,0.0,0.119
3939,1999,1999-05-20,1999-05-21,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,,0.28,0.275,0.226,0.09,0.129
3940,1999,1999-05-19,1999-05-21,Proudly Paid For Polling,Infoglen,Online,1000,LV,PDAL,0.211,0.329,0.384,0.0,0.076
3941,1999,1999-05-20,1999-05-21,Dataland Daily,National,Online,200,Adults,,0.135,0.29,0.365,0.06,0.15
3942,1999,1999-05-21,1999-05-22,Dataland Daily,National,Online,200,Adults,,0.155,0.29,0.325,0.055,0.175
3943,1999,1999-05-21,1999-05-23,Proudly Paid For Polling,Binaryshire,Online,1000,LV,CC,0.787,0.028,0.102,0.0,0.083
3944,1999,1999-05-21,1999-05-23,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.42,0.085,0.399,0.0,0.096
3945,1999,1999-05-22,1999-05-23,Proudly Paid For Polling,Cortexia,Online,1000,LV,DGM,0.105,0.272,0.265,0.271,0.087
3946,1999,1999-05-22,1999-05-23,Dataland Daily,National,Online,200,Adults,,0.125,0.305,0.34,0.07,0.16
3947,1999,1999-05-22,1999-05-24,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.389,0.099,0.387,0.0,0.125
3948,1999,1999-05-22,1999-05-24,Proudly Paid For Polling,Cerebrica,Online,1000,LV,PDAL,0.243,0.252,0.36,0.069,0.076
3949,1999,1999-05-23,1999-05-24,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.24,0.278,0.342,0.081,0.059
3950,1999,1999-05-23,1999-05-24,Proudly Paid For Polling,Cerebrica,Online,1000,LV,PDAL,0.214,0.265,0.36,0.086,0.075
3951,1999,1999-05-23,1999-05-24,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,,0.146,0.217,0.278,0.285,0.075
3952,1999,1999-05-22,1999-05-24,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,,0.289,0.299,0.344,0.0,0.068
3953,1999,1999-05-22,1999-05-24,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.285,0.304,0.342,0.0,0.069
3954,1999,1999-05-23,1999-05-24,Dataland Daily,National,Online,200,Adults,,0.225,0.225,0.3,0.075,0.175
3955,1999,1999-05-23,1999-05-24,Proudly Paid For Polling,Synapse Territories,Online,1000,LV,CC,0.181,0.217,0.267,0.263,0.072
3956,1999,1999-05-23,1999-05-25,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,CC,0.442,0.244,0.218,0.0,0.096
3957,1999,1999-05-24,1999-05-25,Dataland Daily,National,Online,200,Adults,,0.19,0.31,0.36,0.055,0.085
3958,1999,1999-05-25,1999-05-26,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.381,0.085,0.442,0.0,0.091
3959,1999,1999-05-24,1999-05-26,Metaflux University,Infinitron Peninsula,IVR,1500,RV,,0.374,0.295,0.231,0.0,0.101
3960,1999,1999-05-25,1999-05-27,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.28,0.27,0.311,0.086,0.053
3961,1999,1999-05-25,1999-05-27,Dataland Daily,National,Online,200,Adults,,0.19,0.22,0.355,0.095,0.14
3962,1999,1999-05-26,1999-05-27,Dataland Daily,National,Online,200,Adults,,0.19,0.265,0.38,0.055,0.11
3963,1999,1999-05-26,1999-05-28,Proudly Paid For Polling,National,Online,1000,LV,CC,0.222,0.271,0.34,0.074,0.093
3964,1999,1999-05-27,1999-05-28,Cobolite Coalition Calling,Quantumridge,IVR,2000,RV,CC,0.312,0.305,0.296,0.0,0.088
3965,1999,1999-05-28,1999-05-29,Proudly Paid For Polling,Byteforge Domain,Online,1000,LV,PDAL,0.339,0.076,0.53,0.0,0.055
3966,1999,1999-05-27,1999-05-29,Dataland Daily,National,Online,200,Adults,,0.145,0.325,0.385,0.03,0.115
3967,1999,1999-05-28,1999-05-29,Dataland Daily,National,Online,200,Adults,,0.19,0.21,0.375,0.11,0.115
3968,1999,1999-05-28,1999-05-30,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,,0.147,0.203,0.321,0.271,0.059
3969,1999,1999-05-29,1999-05-30,Dataland Daily,National,Online,200,Adults,,0.18,0.26,0.37,0.085,0.105
3970,1999,1999-05-30,1999-05-31,Cobolite Coalition Calling,Cerebrica,IVR,2000,RV,CC,0.26,0.293,0.298,0.074,0.076
3971,1999,1999-05-29,1999-05-31,Metaflux University,Infoglen,IVR,1500,RV,,0.301,0.289,0.304,0.0,0.107
3972,1999,1999-05-30,1999-06-01,Proudly Paid For Polling,Binaryshire,Online,1000,LV,DGM,0.779,0.025,0.134,0.0,0.062
3973,1999,1999-05-31,1999-06-01,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.361,0.088,0.472,0.0,0.079
3974,1999,1999-05-31,1999-06-01,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,CC,0.452,0.234,0.215,0.0,0.098
3975,1999,1999-05-30,1999-06-01,Dataland Daily,National,Online,200,Adults,,0.17,0.235,0.4,0.08,0.115
3976,1999,1999-05-31,1999-06-01,Dataland Daily,National,Online,200,Adults,,0.16,0.18,0.425,0.055,0.18
3977,1999,1999-05-31,1999-06-01,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.146,0.267,0.252,0.243,0.092
3978,1999,1999-06-01,1999-06-02,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.262,0.322,0.348,0.0,0.068
3979,1999,1999-06-01,1999-06-02,Dataland Daily,National,Online,200,Adults,,0.145,0.3,0.36,0.07,0.125
3980,1999,1999-06-01,1999-06-02,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.165,0.235,0.295,0.238,0.068
3981,1999,1999-06-02,1999-06-03,Progressive Polling,Cortexia,Live caller,1000,LV,PDAL,0.083,0.227,0.369,0.252,0.069
3982,1999,1999-06-01,1999-06-03,Dataland Register-Gazette,National,Live caller,1500,LV,,0.195,0.262,0.431,0.061,0.051
3983,1999,1999-06-02,1999-06-04,Proudly Paid For Polling,Binaryshire,Online,1000,LV,DGM,0.709,0.037,0.176,0.0,0.078
3984,1999,1999-06-03,1999-06-04,Proudly Paid For Polling,Infoglen,Online,1000,LV,DGM,0.244,0.431,0.268,0.0,0.057
3985,1999,1999-06-02,1999-06-04,Dataland Daily,National,Online,200,Adults,,0.17,0.34,0.31,0.07,0.11
3986,1999,1999-06-03,1999-06-04,Dataland Daily,National,Online,200,Adults,,0.19,0.285,0.3,0.095,0.13
3987,1999,1999-06-03,1999-06-04,Proudly Paid For Polling,Quantumridge,Online,1000,LV,CC,0.185,0.294,0.471,0.0,0.05
3988,1999,1999-06-03,1999-06-05,No Province Left Behind,Infinitron Peninsula,IVR,500,LV,,0.368,0.29,0.278,0.0,0.064
3989,1999,1999-06-04,1999-06-05,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.156,0.239,0.267,0.272,0.066
3990,1999,1999-06-05,1999-06-06,Proudly Paid For Polling,Binaryshire,Online,1000,LV,PDAL,0.706,0.031,0.22,0.0,0.043
3991,1999,1999-06-04,1999-06-06,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.153,0.32,0.448,0.0,0.079
3992,1999,1999-06-05,1999-06-06,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,PDAL,0.243,0.27,0.443,0.0,0.044
3993,1999,1999-06-04,1999-06-06,Dataland Daily,National,Online,200,Adults,,0.155,0.255,0.425,0.055,0.11
3994,1999,1999-06-05,1999-06-06,Dataland Daily,National,Online,200,Adults,,0.16,0.285,0.36,0.1,0.095
3995,1999,1999-06-05,1999-06-06,Proudly Paid For Polling,Neuronia,Online,1000,LV,PDAL,0.042,0.185,0.13,0.588,0.055
3996,1999,1999-06-04,1999-06-06,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.155,0.239,0.31,0.253,0.043
3997,1999,1999-06-05,1999-06-07,Metaflux University,Infoglen,IVR,1500,RV,,0.207,0.322,0.39,0.0,0.081
3998,1999,1999-06-05,1999-06-07,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,,0.283,0.272,0.382,0.0,0.063
3999,1999,1999-06-06,1999-06-07,Dataland Daily,National,Online,200,Adults,,0.18,0.34,0.265,0.075,0.14
4000,1999,1999-06-06,1999-06-07,Dataland Register-Gazette,National,Live caller,1500,LV,,0.205,0.29,0.383,0.059,0.063
4001,1999,1999-06-07,1999-06-08,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,,0.366,0.097,0.504,0.0,0.033
4002,1999,1999-06-07,1999-06-08,Progressive Polling,Cortexia,Live caller,1000,LV,,0.149,0.215,0.302,0.293,0.041
4003,1999,1999-06-07,1999-06-08,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.278,0.317,0.327,0.0,0.078
4004,1999,1999-06-07,1999-06-08,Dataland Daily,National,Online,200,Adults,,0.165,0.28,0.425,0.05,0.08
4005,1999,1999-06-08,1999-06-09,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,,0.163,0.261,0.522,0.0,0.054
4006,1999,1999-06-07,1999-06-09,Dataland Register-Gazette,Metaflux Realm,Live caller,1500,LV,,0.31,0.261,0.377,0.0,0.051
4007,1999,1999-06-08,1999-06-09,Dataland Daily,National,Online,200,Adults,,0.175,0.34,0.31,0.055,0.12
4008,1999,1999-06-07,1999-06-09,Proudly Paid For Polling,Neuronia,Online,1000,LV,PDAL,0.043,0.179,0.133,0.581,0.064
4009,1999,1999-06-08,1999-06-10,Metaflux University,Quantumridge,IVR,1500,RV,,0.178,0.295,0.463,0.0,0.063
4010,1999,1999-06-09,1999-06-10,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.174,0.237,0.287,0.256,0.046
4011,1999,1999-06-09,1999-06-11,Dataland Register-Gazette,Circuiton,Live caller,1500,LV,,0.071,0.392,0.47,0.0,0.067
4012,1999,1999-06-10,1999-06-11,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,,0.115,0.215,0.304,0.303,0.063
4013,1999,1999-06-09,1999-06-11,Dataland Daily,National,Online,200,Adults,,0.215,0.255,0.38,0.055,0.095
4014,1999,1999-06-10,1999-06-11,Dataland Daily,National,Online,200,Adults,,0.16,0.285,0.335,0.05,0.17
4015,1999,1999-06-11,1999-06-12,Dataland Register-Gazette,Cortexia,Live caller,1500,LV,,0.144,0.204,0.313,0.301,0.037
4016,1999,1999-06-11,1999-06-12,Dataland Register-Gazette,Electropolis,Live caller,1500,LV,,0.303,0.292,0.363,0.0,0.042
4017,1999,1999-06-11,1999-06-12,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.302,0.316,0.334,0.0,0.048
4018,1999,1999-06-11,1999-06-12,Proudly Paid For Polling,Voltagea,Online,1000,LV,CC,0.139,0.3,0.511,0.0,0.05
4019,1999,1999-06-11,1999-06-13,Progressive Polling,Circuiton,Live caller,1000,LV,,0.062,0.379,0.52,0.0,0.039
4020,1999,1999-06-12,1999-06-13,Cobolite Coalition Calling,Metaflux Realm,IVR,2000,RV,CC,0.438,0.22,0.278,0.0,0.064
4021,1999,1999-06-11,1999-06-13,Dataland Daily,National,Online,200,Adults,,0.175,0.305,0.35,0.06,0.11
4022,1999,1999-06-13,1999-06-14,Cobolite Coalition Calling,Amperville,IVR,2000,RV,CC,0.064,0.082,0.793,0.0,0.062
4023,1999,1999-06-12,1999-06-14,Dataland Daily,National,Online,200,Adults,,0.165,0.33,0.375,0.03,0.1
4024,1999,1999-06-13,1999-06-14,Dataland Daily,National,Online,200,Adults,,0.11,0.205,0.435,0.06,0.19
4025,1999,1999-06-12,1999-06-14,Dataland Register-Gazette,Synapse Territories,Live caller,1500,LV,,0.177,0.206,0.315,0.261,0.041
4026,1999,1999-06-12,1999-06-14,Progressive Polling,Voltagea,Live caller,1000,LV,,0.11,0.271,0.568,0.0,0.051
4027,1999,1999-06-13,1999-06-15,Metaflux University,Infinitron Peninsula,IVR,1500,RV,,0.398,0.275,0.257,0.0,0.07
4028,1999,1999-06-13,1999-06-15,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,CC,0.379,0.23,0.347,0.0,0.044
4029,1999,1999-06-14,1999-06-15,Dataland Daily,National,Online,200,Adults,,0.235,0.225,0.355,0.07,0.115
4030,1999,1999-06-14,1999-06-15,Proudly Paid For Polling,Quantumridge,Online,1000,LV,CC,0.218,0.279,0.463,0.0,0.04
4031,1999,1999-06-15,1999-06-16,Proudly Paid For Polling,Binaryshire,Online,1000,LV,CC,0.815,0.02,0.142,0.0,0.023
4032,1999,1999-06-14,1999-06-16,Dataland Register-Gazette,Byteforge Domain,Live caller,1500,LV,,0.35,0.087,0.527,0.0,0.035
4033,1999,1999-06-14,1999-06-16,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,,0.285,0.315,0.349,0.0,0.051
4034,1999,1999-06-15,1999-06-16,Dataland Daily,National,Online,200,Adults,,0.14,0.345,0.39,0.04,0.085
4035,1999,1999-06-15,1999-06-17,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.152,0.285,0.513,0.0,0.051
4036,1999,1999-06-16,1999-06-17,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.149,0.344,0.443,0.0,0.064
4037,1999,1999-06-16,1999-06-17,Dataland Register-Gazette,Infoglen,Live caller,1500,LV,,0.297,0.292,0.375,0.0,0.035
4038,1999,1999-06-16,1999-06-17,Dataland Daily,National,Online,200,Adults,,0.215,0.295,0.37,0.045,0.075
4039,1999,1999-06-17,1999-06-18,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.17,0.35,0.428,0.0,0.052
4040,1999,1999-06-17,1999-06-18,Metaflux University,Infinitron Peninsula,IVR,1500,RV,,0.369,0.311,0.263,0.0,0.057
4041,1999,1999-06-16,1999-06-18,Proudly Paid For Polling,Metaflux Realm,Online,1000,LV,DGM,0.287,0.314,0.333,0.0,0.066
4042,1999,1999-06-17,1999-06-18,Dataland Daily,National,Online,200,Adults,,0.2,0.31,0.315,0.055,0.12
4043,1999,1999-06-18,1999-06-19,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,LV,,0.168,0.303,0.494,0.0,0.035
4044,1999,1999-06-18,1999-06-19,Electropolis Elects,Electropolis,Live caller,1000,LV,,0.267,0.341,0.361,0.0,0.031
4045,1999,1999-06-17,1999-06-19,Progressive Polling,Infoglen,Live caller,1000,LV,,0.262,0.326,0.384,0.0,0.028
4046,1999,1999-06-17,1999-06-19,No Province Left Behind,Neuronia,IVR,500,LV,,0.048,0.182,0.144,0.582,0.044
4047,1999,1999-06-18,1999-06-19,Synapse Strategies,Neuronia,Online,1000,LV,SSP,0.045,0.153,0.094,0.672,0.036
4048,1999,1999-06-18,1999-06-19,Synapse Strategies,Synapse Territories,Online,1000,LV,SSP,0.166,0.221,0.297,0.294,0.022
4049,1999,1999-06-18,1999-06-20,Synapse Strategies,Cerebrica,Online,1000,LV,SSP,0.287,0.263,0.321,0.097,0.032
4050,1999,1999-06-18,1999-06-20,Synapse Strategies,Cortexia,Online,1000,LV,SSP,0.114,0.236,0.291,0.326,0.033
4051,1999,1999-06-18,1999-06-20,Dataland Daily,National,Online,200,Adults,,0.2,0.245,0.365,0.05,0.14
4052,1999,1999-06-18,1999-06-20,Dataland Register-Gazette,National,Live caller,1500,LV,,0.207,0.252,0.445,0.067,0.029
4053,1999,1999-06-18,1999-06-20,Big Dataland Surveys,National,Online,10000,RV,,0.202,0.231,0.449,0.062,0.056
4054,2000,2000-04-04,2000-04-05,Progressive Polling,Infoglen,Live caller,1000,Adults,,0.19,0.276,0.351,0.0,0.183
4055,2000,2000-04-04,2000-04-05,Big Dataland Surveys,Synapse Territories,Online,10000,RV,,0.122,0.232,0.278,0.178,0.19
4056,2000,2000-04-04,2000-04-06,Dataland Daily,National,Online,200,Adults,,0.18,0.31,0.265,0.035,0.21
4057,2000,2000-04-05,2000-04-06,Dataland Daily,National,Online,200,Adults,,0.165,0.195,0.37,0.045,0.225
4058,2000,2000-04-05,2000-04-07,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.172,0.241,0.42,0.0,0.166
4059,2000,2000-04-06,2000-04-07,Cobolite Coalition Calling,Metaflux Realm,IVR,2000,RV,CC,0.326,0.202,0.281,0.0,0.19
4060,2000,2000-04-06,2000-04-08,Dataland Daily,National,Online,200,Adults,,0.155,0.23,0.31,0.03,0.275
4061,2000,2000-04-07,2000-04-08,Dataland Daily,National,Online,200,Adults,,0.145,0.255,0.33,0.065,0.205
4062,2000,2000-04-08,2000-04-09,Dataland Daily,National,Online,200,Adults,,0.22,0.21,0.305,0.015,0.25
4063,2000,2000-04-08,2000-04-10,Cobolite Coalition Calling,Byteforge Domain,IVR,2000,RV,CC,0.386,0.082,0.354,0.0,0.179
4064,2000,2000-04-08,2000-04-10,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,,0.253,0.086,0.514,0.0,0.147
4065,2000,2000-04-09,2000-04-10,Progressive Polling,Cortexia,Live caller,1000,Adults,,0.079,0.237,0.378,0.219,0.087
4066,2000,2000-04-09,2000-04-10,Dataland Daily,National,Online,200,Adults,,0.14,0.29,0.3,0.045,0.225
4067,2000,2000-04-09,2000-04-11,Cobolite Coalition Calling,Circuit Confederation,IVR,2000,RV,,0.141,0.218,0.469,0.0,0.174
4068,2000,2000-04-10,2000-04-11,Dataland Daily,National,Online,200,Adults,,0.135,0.26,0.32,0.055,0.23
4069,2000,2000-04-11,2000-04-12,Dataland Daily,National,Online,200,Adults,,0.175,0.185,0.375,0.045,0.22
4070,2000,2000-04-12,2000-04-13,Dataland Daily,National,Online,200,Adults,,0.13,0.26,0.38,0.035,0.195
4071,2000,2000-04-13,2000-04-15,Dataland Daily,National,Online,200,Adults,,0.15,0.21,0.425,0.035,0.18
4072,2000,2000-04-14,2000-04-15,Dataland Daily,National,Online,200,Adults,,0.19,0.28,0.285,0.07,0.175
4073,2000,2000-04-15,2000-04-16,Big Dataland Surveys,Metaflux Realm,Online,10000,RV,,0.239,0.273,0.306,0.0,0.182
4074,2000,2000-04-15,2000-04-16,Dataland Daily,National,Online,200,Adults,,0.155,0.285,0.385,0.03,0.145
4075,2000,2000-04-14,2000-04-16,Progressive Polling,Voltagea,Live caller,1000,Adults,,0.08,0.305,0.511,0.0,0.104
4076,2000,2000-04-16,2000-04-17,Dataland Daily,National,Online,200,Adults,,0.17,0.225,0.345,0.055,0.205
4077,2000,2000-04-17,2000-04-18,Progressive Polling,Cerebrica,Live caller,1000,Adults,,0.174,0.238,0.391,0.055,0.142
4078,2000,2000-04-17,2000-04-18,Dataland Daily,National,Online,200,Adults,,0.13,0.2,0.4,0.04,0.23
4079,2000,2000-04-17,2000-04-18,Synapse Strategies,Neuronia,Online,1000,RV,SSP,0.029,0.174,0.14,0.506,0.151
4080,2000,2000-04-18,2000-04-19,Dataland Daily,National,Online,200,Adults,,0.195,0.225,0.295,0.04,0.245
4081,2000,2000-04-19,2000-04-20,Dataland Daily,National,Online,200,Adults,,0.15,0.23,0.355,0.05,0.215
4082,2000,2000-04-20,2000-04-21,Dataland Daily,National,Online,200,Adults,,0.165,0.345,0.275,0.03,0.185
4083,2000,2000-04-22,2000-04-23,Cobolite Coalition Calling,Cortexia,IVR,2000,RV,CC,0.176,0.186,0.346,0.158,0.134
4084,2000,2000-04-21,2000-04-23,Dataland Daily,National,Online,200,Adults,,0.1,0.245,0.395,0.035,0.225
4085,2000,2000-04-22,2000-04-23,Dataland Daily,National,Online,200,Adults,,0.17,0.225,0.375,0.04,0.19
4086,2000,2000-04-23,2000-04-24,Synapse Strategies,Cortexia,Online,1000,RV,,0.128,0.223,0.331,0.213,0.105
4087,2000,2000-04-23,2000-04-24,Dataland Daily,National,Online,200,Adults,,0.13,0.29,0.405,0.035,0.14
4088,2000,2000-04-23,2000-04-25,Metaflux University,Byteforge Domain,IVR,1500,Adults,,0.238,0.085,0.525,0.0,0.151
4089,2000,2000-04-24,2000-04-25,Progressive Polling,Circuiton,Live caller,1000,Adults,PDAL,0.055,0.38,0.485,0.0,0.08
4090,2000,2000-04-24,2000-04-25,Big Dataland Surveys,National,Online,10000,RV,,0.184,0.27,0.394,0.044,0.109
4091,2000,2000-04-25,2000-04-26,Progressive Polling,Cortexia,Live caller,1000,Adults,PDAL,0.067,0.185,0.386,0.248,0.114
4092,2000,2000-04-24,2000-04-26,Dataland Daily,National,Online,200,Adults,,0.15,0.265,0.37,0.045,0.17
4093,2000,2000-04-25,2000-04-26,Synapse Strategies,Synapse Territories,Online,1000,RV,,0.133,0.253,0.313,0.199,0.102
4094,2000,2000-04-25,2000-04-26,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.146,0.227,0.293,0.223,0.111
4095,2000,2000-04-25,2000-04-27,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.122,0.276,0.434,0.0,0.168
4096,2000,2000-04-26,2000-04-27,Big Dataland Surveys,Circuit Confederation,Online,10000,RV,,0.124,0.245,0.496,0.0,0.135
4097,2000,2000-04-26,2000-04-27,Metaflux University,Metaflux Realm,IVR,1500,Adults,,0.233,0.225,0.409,0.0,0.133
4098,2000,2000-04-25,2000-04-27,Dataland Daily,National,Online,200,Adults,,0.18,0.255,0.37,0.045,0.15
4099,2000,2000-04-26,2000-04-28,Cobolite Coalition Calling,Amperville,IVR,2000,RV,CC,0.062,0.169,0.627,0.0,0.142
4100,2000,2000-04-26,2000-04-28,Dataland Daily,National,Online,200,Adults,,0.145,0.17,0.435,0.02,0.23
4101,2000,2000-04-27,2000-04-28,Dataland Daily,National,Online,200,Adults,,0.1,0.215,0.43,0.015,0.24
4102,2000,2000-04-28,2000-04-29,Metaflux University,Infinitron Peninsula,IVR,1500,Adults,,0.399,0.274,0.203,0.0,0.124
4103,2000,2000-04-28,2000-04-29,Dataland Daily,National,Online,200,Adults,,0.2,0.17,0.335,0.08,0.215
4104,2000,2000-04-29,2000-04-30,Dataland Register-Gazette,Circuit Confederation,Live caller,1500,RV,,0.155,0.263,0.483,0.0,0.099
4105,2000,2000-04-29,2000-04-30,Dataland Register-Gazette,National,Live caller,1500,RV,,0.157,0.255,0.439,0.047,0.102
4106,2000,2000-04-30,2000-05-01,Proudly Paid For Polling,Amperville,Online,1000,RV,PDAL,0.032,0.152,0.722,0.0,0.094
4107,2000,2000-04-29,2000-05-01,No Province Left Behind,Binaryshire,IVR,500,RV,,0.708,0.018,0.126,0.0,0.148
4108,2000,2000-04-29,2000-05-01,Dataland Daily,National,Online,200,Adults,,0.16,0.24,0.37,0.05,0.18
4109,2000,2000-04-30,2000-05-01,Dataland Register-Gazette,Synapse Territories,Live caller,1500,RV,,0.121,0.237,0.303,0.21,0.129
4110,2000,2000-04-30,2000-05-01,Proudly Paid For Polling,Synapse Territories,Online,1000,RV,DGM,0.137,0.305,0.276,0.18,0.102
4111,2000,2000-04-30,2000-05-02,Cobolite Coalition Calling,Amperville,IVR,2000,RV,CC,0.044,0.131,0.65,0.0,0.174
4112,2000,2000-05-01,2000-05-02,Cobolite Coalition Calling,Infinitron Peninsula,IVR,2000,RV,CC,0.478,0.249,0.165,0.0,0.108
4113,2000,2000-04-30,2000-05-02,Dataland Daily,National,Online,200,Adults,,0.22,0.215,0.34,0.03,0.195
4114,2000,2000-05-01,2000-05-02,Dataland Daily,National,Online,200,Adults,,0.16,0.295,0.38,0.035,0.13
4115,2000,2000-05-02,2000-05-03,No Province Left Behind,Binaryshire,IVR,500,RV,,0.718,0.02,0.162,0.0,0.1
4116,2000,2000-05-01,2000-05-03,Metaflux University,Byteforge Domain,IVR,1500,RV,,0.278,0.115,0.502,0.0,0.105
4117,2000,2000-05-01,2000-05-03,Synapse Strategies,Cerebrica,Online,1000,RV,SSP,0.206,0.275,0.349,0.06,0.11
4118,2000,2000-05-02,2000-05-03,Big Dataland Surveys,National,Online,10000,RV,,0.221,0.261,0.355,0.05,0.114
4119,2000,2000-05-02,2000-05-03,Conference Board of Dataland,Synapse Territories,Live caller,3000,LV,,0.144,0.243,0.316,0.206,0.09
4120,2000,2000-05-02,2000-05-04,Proudly Paid For Polling,Amperville,Online,1000,RV,PDAL,0.022,0.135,0.761,0.0,0.082
4121,2000,2000-05-02,2000-05-04,Conference Board of Dataland,Circuit Confederation,Live caller,3000,LV,,0.17,0.277,0.443,0.0,0.11
4122,2000,2000-05-02,2000-05-04,Conference Board of Dataland,Metaflux Realm,Live caller,3000,LV,,0.286,0.24,0.369,0.0,0.105
4123,2000,2000-05-02,2000-05-04,Dataland Daily,National,Online,200,Adults,,0.155,0.27,0.34,0.05,0.185
4124,2000,2000-05-04,2000-05-05,Progressive Polling,Byteforge Domain,Live caller,1000,Adults,,0.28,0.094,0.481,0.0,0.145
